runtime,title_length,log_budget_final,actor_logrev_of_past_2_years_0,actor_logrev_of_past_2_years_1,actor_logrev_of_past_2_years_2,actor_logrev_of_past_2_years_3,actor_logrev_of_past_2_years_4,actor_logrev_of_past_5_years_0,actor_logrev_of_past_5_years_1,actor_logrev_of_past_5_years_2,actor_logrev_of_past_5_years_3,actor_logrev_of_past_5_years_4,actor_logrev_of_past_10_years_0,actor_logrev_of_past_10_years_1,actor_logrev_of_past_10_years_2,actor_logrev_of_past_10_years_3,actor_logrev_of_past_10_years_4,director_logrev_of_past_2_years_0,director_logrev_of_past_5_years_0,director_logrev_of_past_10_years_0,gender_score,has_oscar_winner,popular_genre,first_in_collection,sequel,major,minor,medium,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,actor_is_top_100_of_past_2_years_0,actor_is_top_100_of_past_2_years_1,actor_is_top_100_of_past_2_years_2,actor_is_top_100_of_past_2_years_3,actor_is_top_100_of_past_2_years_4,actor_is_top_100_of_past_5_years_0,actor_is_top_100_of_past_5_years_1,actor_is_top_100_of_past_5_years_2,actor_is_top_100_of_past_5_years_3,actor_is_top_100_of_past_5_years_4,actor_is_top_100_of_past_10_years_0,actor_is_top_100_of_past_10_years_1,actor_is_top_100_of_past_10_years_2,actor_is_top_100_of_past_10_years_3,actor_is_top_100_of_past_10_years_4,director_is_top_50_of_past_2_years_0,director_is_top_50_of_past_5_years_0,director_is_top_50_of_past_10_years_0
102.0,2,17.281246460764002,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,2,16.454567887579532,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,16.615315413353446,16.615315413353446,16.615315413353446,0.6,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,2,16.11809565095832,17.035142454618466,13.286595638311233,13.286595638311233,13.951267971165585,13.286595638311233,17.616079944648842,13.286595638311233,15.444616971052922,13.951267971165585,13.286595638311233,17.616079944648842,14.151982794585487,15.444616971052922,13.951267971165585,14.151982794585487,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,1,16.523560759066484,12.653162625766091,12.653162625766091,16.509883382064107,12.653162625766091,12.653162625766091,11.5857948132031,11.5857948132031,16.509883382064107,11.5857948132031,19.01156012148473,13.139042707906265,13.139042707906265,16.509883382064107,13.139042707906265,14.97141014105576,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,2,16.523560759066484,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.414894957612125,12.414894957612125,12.414894957612125,12.414894957612125,12.414894957612125,16.615315413353446,16.615315413353446,16.615315413353446,0.8,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,4,16.523560759066484,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,16.615315413353446,16.615315413353446,16.615315413353446,0.2,0.0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,2,14.220975666072441,17.48673507683949,12.323446661579574,15.516030268638632,12.323446661579574,12.323446661579574,18.33968010260684,12.900853490932743,15.516030268638632,12.239159198517964,12.239159198517964,18.32428979232452,12.900853490932743,15.516030268638632,17.86693154388932,12.239159198517964,16.615315413353446,16.615315413353446,16.615315413353446,0.6,0.0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
94.0,5,16.523560759066484,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,17.256258314448722,17.637575323689862,16.000728791188738,0.2,0.0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,2,17.281246460764002,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,4,16.523560759066484,16.186334870201105,12.323446661579574,12.323446661579574,18.70038974578296,12.323446661579574,15.685401585483953,12.239159198517964,12.239159198517964,17.41369149772427,17.329663927305038,15.749473768557058,12.239159198517964,18.88004217336782,17.41369149772427,18.41384731919661,16.615315413353446,16.615315413353446,16.615315413353446,0.4,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,3,13.122363377404328,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,17.83251419690416,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,16.615315413353446,16.615315413353446,16.615315413353446,0.2,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,2,16.523560759066484,12.653162625766091,17.548336703643894,12.653162625766091,12.653162625766091,12.653162625766091,11.5857948132031,17.548336703643894,11.5857948132031,11.5857948132031,11.5857948132031,17.416920562848052,17.548336703643894,13.139042707906265,13.139042707906265,13.139042707906265,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,2,16.523560759066484,14.33363388857424,14.33363388857424,14.33363388857424,14.33363388857424,14.33363388857424,12.653162625766091,12.653162625766091,12.653162625766091,12.653162625766091,12.653162625766091,13.139042707906265,13.139042707906265,13.139042707906265,13.139042707906265,13.139042707906265,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,5,14.914122846632385,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0,4,16.012735135300492,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,2,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,4,14.914122846632385,12.323446661579574,19.579142210328413,12.323446661579574,12.323446661579574,12.323446661579574,16.644649967749118,19.579142210328413,18.028993701694773,12.239159198517964,12.239159198517964,17.46356700193244,19.579142210328413,18.627476588994554,12.239159198517964,12.239159198517964,16.615315413353446,16.615315413353446,16.615315413353446,0.4,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,2,17.034386382832476,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,2,14.914122846632385,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,14.151982794585487,14.151982794585487,14.151982794585487,14.151982794585487,14.151982794585487,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,5,17.034386382832476,18.11600841853287,16.546313344679415,12.239159198517964,12.239159198517964,12.239159198517964,17.862615423420912,16.707217790836985,12.239159198517964,12.239159198517964,12.239159198517964,17.862615423420912,16.707217790836985,12.414894957612125,12.414894957612125,12.414894957612125,17.911064322140266,17.82619667945468,17.82619667945468,0.6,0.0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
87.0,2,17.98989782785991,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.323446661579574,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.5069547134459,19.212193509082642,15.761420707019589,17.861047708381328,16.886479436291843,12.5069547134459,16.615315413353446,16.615315413353446,16.615315413353446,0.4,0.0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,2,15.520258650202699,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,2,14.914122846632385,18.142295296985775,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,18.142295296985775,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,18.155599029759394,17.646715990588422,16.38892002754351,12.414894957612125,12.414894957612125,16.615315413353446,16.615315413353446,16.615315413353446,0.2,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,7,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,1,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,2,14.50865773852422,12.653162625766091,12.653162625766091,12.653162625766091,12.653162625766091,12.653162625766091,11.5857948132031,11.5857948132031,11.5857948132031,11.5857948132031,11.5857948132031,16.5358345272613,13.139042707906265,13.139042707906265,13.139042707906265,13.139042707906265,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,6,16.38045991542581,12.239159198517964,18.862447430477683,12.239159198517964,19.69563115487484,12.239159198517964,12.239159198517964,19.207232874177386,12.239159198517964,19.542610049105704,12.239159198517964,12.414894957612125,19.207232874177386,12.414894957612125,19.542610049105704,12.414894957612125,18.88624835485145,18.858912052481813,18.858912052481813,0.2,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,2,16.012735135300492,14.865943985818019,14.865943985818019,14.865943985818019,14.865943985818019,14.865943985818019,13.286595638311233,13.286595638311233,13.286595638311233,16.011482239643303,9.546812608597397,14.08265134274431,14.08265134274431,14.08265134274431,16.011482239643303,9.546812608597397,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,2,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1,16.759949537130716,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,1,16.38045991542581,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1,16.523560759066484,20.380532487200007,11.912477005860536,11.912477005860536,11.912477005860536,11.912477005860536,20.380532487200007,11.5857948132031,11.5857948132031,11.5857948132031,11.5857948132031,20.380532487200007,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,1,16.523560759066484,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.414894957612125,12.414894957612125,12.414894957612125,12.414894957612125,12.414894957612125,12.5069547134459,12.5069547134459,12.5069547134459,0.2,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,1,13.815510557964275,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,12.648335662374995,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,13.286595638311233,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,1,17.034386382832476,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,2,13.527828485512496,14.591736103816302,14.591736103816302,14.591736103816302,14.591736103816302,14.591736103816302,13.139042707906265,13.139042707906265,13.139042707906265,13.139042707906265,13.139042707906265,14.063288964103348,16.95726768606935,14.063288964103348,14.063288964103348,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,2,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,1.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,2,13.815510557964275,17.286065223367494,11.912477005860536,11.912477005860536,11.912477005860536,11.912477005860536,17.480431817861632,11.5857948132031,11.5857948132031,11.5857948132031,16.303425096183528,17.480431817861632,17.956771701230466,12.239159198517964,13.923565731908472,16.303425096183528,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,5,16.523560759066484,11.912477005860536,11.912477005860536,11.912477005860536,11.912477005860536,11.912477005860536,11.5857948132031,11.5857948132031,11.5857948132031,11.5857948132031,11.5857948132031,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,12.239159198517964,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,2,16.523560759066484,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,2,16.523560759066484,12.436291110516345,14.33363388857424,14.33363388857424,14.33363388857424,14.33363388857424,12.436291110516345,12.653162625766091,12.653162625766091,14.964291742454055,12.653162625766091,12.436291110516345,13.139042707906265,13.139042707906265,16.842129489632935,13.139042707906265,17.256258314448722,17.637575323689862,17.52168363661458,0.2,0.0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,2,15.319587954740546,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,2,17.281246460764002,10.560618878891702,10.560618878891702,10.560618878891702,10.560618878891702,10.560618878891702,13.103129588289027,13.103129588289027,13.103129588289027,13.103129588289027,13.103129588289027,13.399250867134723,13.399250867134723,13.399250867134723,13.399250867134723,13.399250867134723,17.256258314448722,17.637575323689862,17.52168363661458,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1,15.761420707019589,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.8,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,3,14.914122846632385,17.12297473300707,15.08379044639215,14.533152770621241,14.085690355279914,14.063288964103348,17.550688765736478,16.75184546211726,15.851511836698641,14.085690355279914,14.063288964103348,17.502108221591108,16.917344392534144,16.401013618060347,15.503670367724292,14.063288964103348,17.256258314448722,17.637575323689862,17.52168363661458,0.4,0.0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
